numeropedido,data emissao,data entrega prevista,data entrada,codigofornecedor,fornecedor,cidade fornecedor,total itens,valor bruto total itens,situacao pedido,usuario,prazo,codigoprodutoitem,descricao produto,qtd pedido item,qtd bonificacao item,qtd pendente item,preco unitario item,qtd falta item,qtd faturada item,valor desconto item,valor bruto item,valor liquido item,preco unitario liquido item,tipo produto,mes,ano,status pedido,tipo fornecedor
179,16/04/2025,17/04/2025,30/04/2025,24,REPIFARMA,FORTALEZA,7,3526.01,fechado pedido chegou,NATALIA,30,1927,"NEOCAINA 0,5% (BUPIVACAINA) S/V 20ML C/10 UND STERILE PACK UND",10,0,0,29.92,10.0,0,0.0,299.2,299.2,29.92,MEDICAMENTOS,4,2025,recebido,interno
173,15/04/2025,16/04/2025,29/04/2025,219,JB FARMA DISTRIBUIDORA,FORTALEZA,3,1502.6,fechado pedido chegou,NATALIA,30,1927,"NEOCAINA 0,5% (BUPIVACAINA) S/V 20ML C/10 UND STERILE PACK UND",20,0,0,24.23,20.0,0,0.0,484.6,484.6,24.23,MEDICAMENTOS,4,2025,recebido,interno
179,16/04/2025,17/04/2025,30/04/2025,24,REPIFARMA,FORTALEZA,7,3526.01,fechado pedido chegou,NATALIA,30,1928,NEOCAINA PESADA  ( BUPI+GLICOSE) 5MG/4ML C/40 UND,40,0,0,11.12,40.0,0,0.0,444.82,444.82,11.12,MEDICAMENTOS,4,2025,recebido,interno
80,12/03/2025,25/03/2025,26/03/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,38,121763.64,fechado pedido chegou,WARLEY,30/45/60,1930,"AGULHA DESC. 13 X 0,45MM UN",100000,0,0,0.05,100000.0,0,0.0,4809.99,4809.99,0.05,MATERIAL HOSPITALAR,3,2025,recebido,externo
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,1930,"AGULHA DESC. 13 X 0,45MM UN",50000,0,0,0.05,50000.0,0,0.0,2400.0,2400.0,0.05,MATERIAL HOSPITALAR,1,2025,recebido,externo
184,15/04/2025,28/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,8,67683.54,fechado pedido chegou,NATALIA,30/45/60,1932,"AGULHA DESC. 40 X 1,20MM UN",100000,0,0,0.06,100000.0,0,0.0,5700.0,6156.0,0.06,MATERIAL HOSPITALAR,4,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,1932,"AGULHA DESC. 40 X 1,20MM UN",60000,0,0,0.07,60000.0,0,0.0,4314.02,4659.14,0.07,MATERIAL HOSPITALAR,4,2025,recebido,externo
160,16/04/2025,16/04/2025,28/04/2025,14,VALFARMA,FORTALEZA,43,61064.97,fechado pedido chegou,YAGO,20/30/40/50/60,1933,PARACETAMOL 200MG/ML [GTS] 10ML FRS,140,0,0,1.54,140.0,0,0.0,215.6,215.6,1.54,MEDICAMENTOS,4,2025,recebido,interno
178,29/04/2025,29/05/2025,,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,24,192714.48,aguardando faturamento,NATALIA,30/45/60,1955,MASCARA TRIPLA ELAST. C/ CLIP PC,1000,0,1000,4.94,0.0,0,0.0,4940.0,4940.0,4.94,MATERIAL HOSPITALAR,4,2025,entrega pendente,externo
144,15/04/2025,16/04/2025,28/04/2025,596,GRUPO NOVA,FORTALEZA,3,2599.06,fechado pedido chegou,YAGO,30,1956,CARVEDILOL 25MG C/30 (CARDBET) CX,32,0,0,70.8,32.0,0,2029.3,2265.6,236.3,7.38,MEDICAMENTOS,4,2025,recebido,interno
144,15/04/2025,16/04/2025,28/04/2025,596,GRUPO NOVA,FORTALEZA,3,2599.06,fechado pedido chegou,YAGO,30,1957,NIMESULIDA 100MG GEN C/12CPR (GEN) CX,5,0,0,12.14,5.0,0,52.25,60.7,8.45,1.69,MEDICAMENTOS,4,2025,recebido,interno
137,16/04/2025,17/04/2025,28/04/2025,287,DROGA FARMA,FORTALEZA,1,1365.0,fechado pedido chegou,NATALIA,30/40,1958,ESTETOSCOPIO RAPPAPORT COR GRAFITE UN,35,0,0,39.0,35.0,0,0.0,1365.0,1365.0,39.0,MATERIAL HOSPITALAR,4,2025,recebido,interno
142,28/04/2025,28/04/2025,28/04/2025,274,PROHOSPITAL,FORTALEZA,2,2670.0,fechado pedido chegou,YAGO,30,2158,CAD. RODAS HIG BANHO PRO200 DOB. 44CM AÇO (ATE 120KG) un,3,0,0,300.0,3.0,0,0.0,900.0,900.0,300.0,OUTROS,4,2025,recebido,interno
142,28/04/2025,28/04/2025,28/04/2025,274,PROHOSPITAL,FORTALEZA,2,2670.0,fechado pedido chegou,YAGO,30,2168,CAD. RODAS PRO8000 46CM EM AÇO (ATE 110KG) UN,3,0,0,590.0,3.0,0,0.0,1770.0,1770.0,590.0,OUTROS,4,2025,recebido,interno
128,17/04/2025,22/04/2025,28/04/2025,589,SANTA CLARA MOVEIS,MARACANAU,3,6110.0,fechado pedido chegou,NATALIA,30,2177,MESA DE MAYO DE AÇO CARBONO UN,9,0,0,220.0,9.0,0,0.0,1980.0,1980.0,220.0,MATERIAL HOSPITALAR,4,2025,recebido,externo
148,08/04/2025,15/04/2025,28/04/2025,221,CEPALAB,SAO JOSE DA LAPA,1,20000.0,fechado pedido chegou,NATALIA,30/60/90,2182,LANCETA P/GLICEMIA 28G C/DISP SEG C/100 CX,2000,0,0,10.0,2000.0,0,0.0,20000.0,20000.0,10.0,MATERIAL HOSPITALAR,4,2025,recebido,externo
28,17/01/2025,08/02/2025,27/01/2025,221,CEPALAB,SAO JOSE DA LAPA,1,9000.0,fechado pedido chegou,WARLEY,30/60/90,2182,LANCETA P/GLICEMIA 28G C/DISP SEG C/100 CX,100000,0,0,0.09,100000.0,0,0.0,9000.0,9000.0,0.09,MATERIAL HOSPITALAR,1,2025,recebido,externo
82,17/03/2025,18/03/2025,18/03/2025,441,MAXXI DISTRIBUIDORA,SENADOR POMPEU,7,60737.15,fechado pedido chegou,WARLEY,30/45/60,2200,DEXAMETASONA 2MG/ML 1ML AMP,2000,0,0,0.79,2000.0,0,0.0,1580.0,1580.0,0.79,MEDICAMENTOS,3,2025,recebido,externo
138,23/04/2025,23/04/2025,28/04/2025,596,GRUPO NOVA,FORTALEZA,4,3707.09,fechado pedido chegou,YAGO,30/60,2203,DIPIRONA SOD. 500MG CPR (GEN) CPR,12,0,0,45.55,12.0,0,270.68,546.6,275.92,22.99,MEDICAMENTOS,4,2025,recebido,interno
128,17/04/2025,22/04/2025,28/04/2025,589,SANTA CLARA MOVEIS,MARACANAU,3,6110.0,fechado pedido chegou,NATALIA,30,2207,CARRO P/ CURATIVO UN,5,0,0,650.0,5.0,0,0.0,3250.0,3250.0,650.0,OUTROS,4,2025,recebido,externo
128,17/04/2025,22/04/2025,28/04/2025,589,SANTA CLARA MOVEIS,MARACANAU,3,6110.0,fechado pedido chegou,NATALIA,30,2215,SUPORTE P/ SORO FIXO S/ RODA UN,11,0,0,80.0,11.0,0,0.0,880.0,880.0,80.0,OUTROS,4,2025,recebido,externo
132,09/04/2025,23/04/2025,28/04/2025,600,RIOXI EQUIPAMENTOS,SAO PAULO,1,1140.85,fechado pedido chegou,NATALIA,28,2216,VALVULA REG DE PRES FIXA P/ CILIND DE OXIG C/ FLUXÔMETRO UN,5,0,0,228.17,5.0,0,0.0,1140.85,1155.68,228.17,MATERIAL HOSPITALAR,4,2025,recebido,externo
138,23/04/2025,23/04/2025,28/04/2025,596,GRUPO NOVA,FORTALEZA,4,3707.09,fechado pedido chegou,YAGO,30/60,2217,QUETIAPINA 25MG (C1) C/30 CPR CX,48,0,0,40.78,48.0,0,1152.54,1957.44,804.9,16.77,MEDICAMENTOS,4,2025,recebido,interno
138,23/04/2025,23/04/2025,28/04/2025,596,GRUPO NOVA,FORTALEZA,4,3707.09,fechado pedido chegou,YAGO,30/60,2222,HIDROXIZINA 2MG/ML C/100ML (GEN) FR,120,0,0,9.21,120.0,0,0.0,1104.87,1104.87,9.21,MEDICAMENTOS,4,2025,recebido,interno
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,2228,"AGULHA DESC. C/ DISP. SEG. 30 X 0,80MM UN",25000,0,0,0.17,25000.0,0,0.0,4272.5,4614.3,0.17,MATERIAL HOSPITALAR,4,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,2230,AGULHA RAQ QUINCK 25GX3 1/2 90X05 UN,125,0,0,3.3,125.0,0,0.0,412.28,445.26,3.3,MATERIAL HOSPITALAR,4,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,2235,"AGULHA RAQ QUINCK 26GX3 1/2 90X4,5 UN",25,0,0,5.71,25.0,0,0.0,142.64,154.05,5.71,MATERIAL HOSPITALAR,4,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,2237,CATETER INTRAVENOSO 16G. UN,5000,0,0,0.59,5000.0,0,0.0,2948.5,2948.5,0.59,MATERIAL HOSPITALAR,4,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,2238,SCALP 23G. UN,5000,0,0,0.18,5000.0,0,0.0,920.0,920.0,0.18,MATERIAL HOSPITALAR,4,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,2244,SCALP 23G C/DISP. SEG UN,8000,0,0,0.32,8000.0,0,0.0,2580.8,2580.8,0.32,MATERIAL HOSPITALAR,4,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,2248,SCALP 25G C/ DISP. SEG UN,2500,0,0,0.32,2500.0,0,0.0,806.5,806.5,0.32,MATERIAL HOSPITALAR,4,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,2249,SCALP 27G C/ DISP. SEG UN,3700,0,0,0.32,3700.0,0,0.0,1193.62,1193.62,0.32,MATERIAL HOSPITALAR,4,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,2252,SONDA ASP.TRAQUEAL 10FR UN,1500,0,0,0.6,1500.0,0,0.0,900.9,900.9,0.6,MATERIAL HOSPITALAR,4,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,2256,SONDA FOLEY 3 VIAS N.16 30CC UN,250,0,0,3.18,250.0,0,0.0,793.8,793.8,3.18,MATERIAL HOSPITALAR,4,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,2258,SONDA URETRAL N.16 UN,2500,0,0,0.55,2500.0,0,0.0,1378.0,1378.0,0.55,MATERIAL HOSPITALAR,4,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,2259,TORNEIRA DE 3 VIAS C/LUER SLIP UN,2000,0,0,0.71,2000.0,0,0.0,1423.8,1470.07,0.71,MATERIAL HOSPITALAR,4,2025,recebido,externo
145,15/04/2025,15/04/2025,28/04/2025,588,ALPHA MEDICAMENTOS,EUSEBIO,2,1595.4,fechado pedido chegou,NATALIA,30,2261,AVENTAL DESC. MANGA LONGA ABERTO GMA-40 UN,400,0,0,2.31,400.0,0,0.0,924.0,924.0,2.31,MATERIAL HOSPITALAR,4,2025,recebido,externo
102,10/04/2025,10/04/2025,22/04/2025,588,ALPHA MEDICAMENTOS,EUSEBIO,5,6828.4,fechado pedido chegou,NATALIA,30,2261,AVENTAL DESC. MANGA LONGA ABERTO GMA-40 UN,400,0,0,2.31,400.0,0,0.0,924.0,924.0,2.31,MATERIAL HOSPITALAR,4,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,2262,COLAR CERVICAL PERFIT ACE AMBU UN,1,0,0,40.82,1.0,0,0.0,40.82,40.82,40.82,MATERIAL HOSPITALAR,4,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,2265,FIXADOR P/ SONDA NASAL C/10 (HELPFIX) PCT,10,0,0,21.09,10.0,0,0.0,210.87,210.87,21.09,MATERIAL HOSPITALAR,4,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,2266,"MANTA P/ESTERIL (WRAPS) LEVE SSMMS 1,20X1,20 PT/50 PC",4,0,0,87.24,4.0,0,0.0,348.98,348.98,87.24,MATERIAL HOSPITALAR,4,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,2274,TOUCA DESC. C/ELASTICO PC,100,0,0,5.66,100.0,0,0.0,565.6,565.6,5.66,MATERIAL HOSPITALAR,4,2025,recebido,externo
178,29/04/2025,29/05/2025,,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,24,192714.48,aguardando faturamento,NATALIA,30/45/60,2274,TOUCA DESC. C/ELASTICO PC,200,0,200,5.66,0.0,0,0.0,1131.2,1131.2,5.66,MATERIAL HOSPITALAR,4,2025,entrega pendente,externo
147,24/04/2025,25/04/2025,28/04/2025,596,GRUPO NOVA,FORTALEZA,5,1195.09,fechado pedido chegou,YAGO,30,2277,ATENOPRESS (ATENOLOL)50MG CX 30 UND,4,0,0,12.55,4.0,0,37.41,50.2,12.79,3.2,MEDICAMENTOS,4,2025,recebido,interno
44,31/01/2025,20/02/2025,11/02/2025,57,MEDSONDA,FOZ DO IGUACU,10,3845.5,fechado pedido chegou,WARLEY,28/35/42,2279,SONDA NASOGASTRICA CURTA N.14 UN,50,0,0,0.51,0.0,50,0.0,25.5,25.5,0.51,MATERIAL HOSPITALAR,1,2025,recebido,externo
147,24/04/2025,25/04/2025,28/04/2025,596,GRUPO NOVA,FORTALEZA,5,1195.09,fechado pedido chegou,YAGO,30,2280,ACETILCISTEINA (CISTEIL) 600MG C/16 UND,10,0,0,55.59,10.0,0,358.5,555.9,197.4,19.74,MEDICAMENTOS,4,2025,recebido,interno
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,2287,LAMINA DE BISTURI N.21 CX,540,0,0,20.91,540.0,0,0.0,11291.4,11291.4,20.91,MATERIAL HOSPITALAR,1,2025,recebido,externo
147,24/04/2025,25/04/2025,28/04/2025,596,GRUPO NOVA,FORTALEZA,5,1195.09,fechado pedido chegou,YAGO,30,2302,COLIRIO GEOLAB GTS OFT 20ML UND,1,0,0,12.79,1.0,0,7.89,12.79,4.9,4.9,MEDICAMENTOS,4,2025,recebido,interno
80,12/03/2025,25/03/2025,26/03/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,38,121763.64,fechado pedido chegou,WARLEY,30/45/60,2303,"MANTA P/ESTERIL (WRAPS) LEVE SSMMS 0,50X0,50 PT/50 PT",40,0,0,22.3,40.0,0,0.0,891.96,891.96,22.3,MATERIAL HOSPITALAR,3,2025,recebido,externo
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,2303,"MANTA P/ESTERIL (WRAPS) LEVE SSMMS 0,50X0,50 PT/50 PT",20,0,0,22.29,20.0,0,0.0,445.8,445.8,22.29,MATERIAL HOSPITALAR,1,2025,recebido,externo
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,2304,"MANTA P/ESTERIL (WRAPS) LEVE SSMMS 0,60X0,60 PT/50 PT",20,0,0,27.0,20.0,0,0.0,540.0,540.0,27.0,MATERIAL HOSPITALAR,1,2025,recebido,externo
80,12/03/2025,25/03/2025,26/03/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,38,121763.64,fechado pedido chegou,WARLEY,30/45/60,2304,"MANTA P/ESTERIL (WRAPS) LEVE SSMMS 0,60X0,60 PT/50 PT",40,0,0,27.0,40.0,0,0.0,1080.0,1080.0,27.0,MATERIAL HOSPITALAR,3,2025,recebido,externo
178,29/04/2025,29/05/2025,,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,24,192714.48,aguardando faturamento,NATALIA,30/45/60,2304,"MANTA P/ESTERIL (WRAPS) LEVE SSMMS 0,60X0,60 PT/50 PT",20,0,20,27.0,0.0,0,0.0,540.0,540.0,27.0,MATERIAL HOSPITALAR,4,2025,entrega pendente,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,2305,"AGULHA DESC. 25 X 0,80MM UN",30000,0,0,0.05,30000.0,0,0.0,1569.0,1694.52,0.05,MATERIAL HOSPITALAR,4,2025,recebido,externo
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,2305,"AGULHA DESC. 25 X 0,80MM UN",10000,0,0,0.55,10000.0,0,0.0,5450.0,5450.0,0.55,MATERIAL HOSPITALAR,1,2025,recebido,externo
61,19/02/2025,06/03/2025,28/02/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,5,42828.32,fechado pedido chegou,WARLEY,30/45/60,2305,"AGULHA DESC. 25 X 0,80MM UN",15000,0,0,0.05,15000.0,0,0.0,817.5,817.5,0.05,MATERIAL HOSPITALAR,2,2025,recebido,externo
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,2306,ESCOVA CERVICAL GINEC. ESTERIL UN,400,0,0,0.37,400.0,0,0.0,146.4,146.4,0.37,MATERIAL HOSPITALAR,1,2025,recebido,externo
80,12/03/2025,25/03/2025,26/03/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,38,121763.64,fechado pedido chegou,WARLEY,30/45/60,2308,"LENCOL DESC.C/ELASTICO 2,00M X 0,90CM PT",100,0,0,6.89,100.0,0,0.0,689.0,689.0,6.89,MATERIAL HOSPITALAR,3,2025,recebido,externo
178,29/04/2025,29/05/2025,,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,24,192714.48,aguardando faturamento,NATALIA,30/45/60,2308,"LENCOL DESC.C/ELASTICO 2,00M X 0,90CM PT",100,0,100,6.89,0.0,0,0.0,689.0,689.0,6.89,MATERIAL HOSPITALAR,4,2025,entrega pendente,externo
147,24/04/2025,25/04/2025,28/04/2025,596,GRUPO NOVA,FORTALEZA,5,1195.09,fechado pedido chegou,YAGO,30,2312,SUPRILAG UL C/10ML LEBON UND,2,0,0,15.6,2.0,0,8.89,31.2,22.31,11.16,MEDICAMENTOS,4,2025,recebido,interno
80,12/03/2025,25/03/2025,26/03/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,38,121763.64,fechado pedido chegou,WARLEY,30/45/60,2313,SCALP 19G UN,3000,0,0,0.2,3000.0,0,0.0,600.0,600.0,0.2,MATERIAL HOSPITALAR,3,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,2313,SCALP 19G UN,5000,0,0,0.2,5000.0,0,0.0,992.0,992.0,0.2,MATERIAL HOSPITALAR,4,2025,recebido,externo
86,19/03/2025,31/03/2025,09/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,20,31528.47,fechado pedido chegou,WARLEY,30/45/60,2314,SONDA NASOGASTRICA LONGA N.16 UN,1000,0,0,0.9,1000.0,0,0.0,900.0,900.0,0.9,MATERIAL HOSPITALAR,3,2025,recebido,externo
86,19/03/2025,31/03/2025,09/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,20,31528.47,fechado pedido chegou,WARLEY,30/45/60,2315,SONDA NASOGASTRICA LONGA N.18 UN,1000,0,0,1.17,1000.0,0,0.0,1170.0,1170.0,1.17,MATERIAL HOSPITALAR,3,2025,recebido,externo
52,17/02/2025,01/03/2025,27/02/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,28,119478.1,fechado pedido chegou,WARLEY,30/45/60,2316,SERINGA DESC. 10ML S/AG LUER LOCK UN,60000,0,0,0.2,60000.0,0,0.0,12000.0,12000.0,0.2,MATERIAL HOSPITALAR,2,2025,recebido,externo
52,17/02/2025,01/03/2025,27/02/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,28,119478.1,fechado pedido chegou,WARLEY,30/45/60,2317,SCALP 21G UN,10000,0,0,0.19,10000.0,0,0.0,1900.0,1900.0,0.19,MATERIAL HOSPITALAR,2,2025,recebido,externo
175,29/04/2025,29/05/2025,,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,2,54190.0,aguardando faturamento,WARLEY,30/45,2317,SCALP 21G UN,1000,0,1000,0.19,0.0,0,0.0,190.0,190.0,0.19,MATERIAL HOSPITALAR,4,2025,entrega pendente,externo
122,25/04/2025,25/05/2025,28/04/2025,402,VAREJAO DOS COMPRIMIDOS,FORTALEZA,6,1165.5,fechado pedido chegou,NATALIA,15/25/35,2321,APRESOLINA (HIDRALAZINA) 25MG C/20 CX,14,0,0,8.37,14.0,0,0.0,117.18,117.18,8.37,MEDICAMENTOS,4,2025,recebido,interno
160,16/04/2025,16/04/2025,28/04/2025,14,VALFARMA,FORTALEZA,43,61064.97,fechado pedido chegou,YAGO,20/30/40/50/60,2323,DIAZEPAM 5MG CPR,1000,0,0,0.05,1000.0,0,0.0,53.2,53.2,0.05,MEDICAMENTOS,4,2025,recebido,interno
122,25/04/2025,25/05/2025,28/04/2025,402,VAREJAO DOS COMPRIMIDOS,FORTALEZA,6,1165.5,fechado pedido chegou,NATALIA,15/25/35,2326,SIMETICONA 75MG/ML GTS 15ML FR,200,0,0,2.84,200.0,0,497.87,569.0,71.13,0.36,MEDICAMENTOS,4,2025,recebido,interno
122,25/04/2025,25/05/2025,28/04/2025,402,VAREJAO DOS COMPRIMIDOS,FORTALEZA,6,1165.5,fechado pedido chegou,NATALIA,15/25/35,2327,SYSTANE LUB OFTALMICO 10ML FR,1,0,0,81.02,1.0,0,0.0,81.02,81.02,81.02,MEDICAMENTOS,4,2025,recebido,interno
168,28/04/2025,29/05/2025,29/04/2025,490,INOVAMED,ERECHIM,6,12560.0,fechado pedido chegou,NATALIA,20/30,2331,CLINDAMICINA 150MG/ML AMP (GEN) AMP,1700,0,0,2.6,1700.0,0,0.0,4420.0,4420.0,2.6,MEDICAMENTOS,4,2025,recebido,externo
167,29/04/2025,29/04/2025,29/04/2025,14,VALFARMA,FORTALEZA,7,1474.16,fechado pedido chegou,NATALIA,30,2334,LAMINA DE BISTURI N.24 UN,400,0,0,0.39,400.0,0,0.0,157.6,157.6,0.39,MATERIAL HOSPITALAR,4,2025,recebido,interno
167,29/04/2025,29/04/2025,29/04/2025,14,VALFARMA,FORTALEZA,7,1474.16,fechado pedido chegou,NATALIA,30,2338,SERINGA DESC. 10ML C/AG 25X7 LUER LOCK UN,1000,0,0,0.32,1000.0,0,0.0,320.0,320.0,0.32,MATERIAL HOSPITALAR,4,2025,recebido,interno
184,15/04/2025,28/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,8,67683.54,fechado pedido chegou,NATALIA,30/45/60,2341,ELETRODO ECG ADULTO PACOTE C/ 50 UNIDADES UN,50000,0,0,0.21,50000.0,0,0.0,10365.0,10499.74,0.21,MATERIAL HOSPITALAR,4,2025,recebido,externo
80,12/03/2025,25/03/2025,26/03/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,38,121763.64,fechado pedido chegou,WARLEY,30/45/60,2341,ELETRODO ECG ADULTO PACOTE C/ 50 UNIDADES UN,60000,0,0,0.21,60000.0,0,0.0,12600.0,12600.0,0.21,MATERIAL HOSPITALAR,3,2025,recebido,externo
167,29/04/2025,29/04/2025,29/04/2025,14,VALFARMA,FORTALEZA,7,1474.16,fechado pedido chegou,NATALIA,30,2343,CATETER INTRAVENOSO 24G. UN,200,0,0,0.92,200.0,0,0.0,183.06,183.06,0.92,MATERIAL HOSPITALAR,4,2025,recebido,interno
101,17/04/2025,30/04/2025,02/05/2025,168,VIC PHARMA,TAQUARITINGA,16,83569.0,fechado pedido chegou,NATALIA,30/45/60,2346,"ACIDO PERACETICO 0,2% (VIC PERACETICO) 1000LT UN",48,0,0,34.9,0.0,48,0.0,1675.2,1675.2,34.9,MEDICAMENTOS,4,2025,recebido,externo
153,07/04/2025,10/04/2025,28/04/2025,524,TEC PRINT ROTULOS E ETIQ.,FORTALEZA,1,6390.0,fechado pedido chegou,NATALIA,30/45,2348,"ETIQUETAS ADES BOPP FOSCO, ESPECIAL MED 25 X 279,60MM- VERDE (S/ RL",30,0,0,213.0,30.0,0,0.0,6390.0,6390.0,213.0,MATERIAL HOSPITALAR,4,2025,recebido,interno
101,17/04/2025,30/04/2025,02/05/2025,168,VIC PHARMA,TAQUARITINGA,16,83569.0,fechado pedido chegou,NATALIA,30/45/60,2349,VIC GLUTARAL CLEAR 5LT UN,6,0,0,115.0,0.0,6,0.0,690.0,690.0,115.0,MEDICAMENTOS,4,2025,recebido,externo
101,17/04/2025,30/04/2025,02/05/2025,168,VIC PHARMA,TAQUARITINGA,16,83569.0,fechado pedido chegou,NATALIA,30/45/60,2350,ORTOFTALDEIDO OPA HLD 5LT UN,4,0,0,220.0,0.0,4,0.0,880.0,880.0,220.0,MEDICAMENTOS,4,2025,recebido,externo
101,17/04/2025,30/04/2025,02/05/2025,168,VIC PHARMA,TAQUARITINGA,16,83569.0,fechado pedido chegou,NATALIA,30/45/60,2351,CLOREXIDINA 2% DEGER (CHLORCLEAR DISPENSER 1LT UN,48,0,0,23.0,0.0,48,0.0,1104.0,1104.0,23.0,MEDICAMENTOS,4,2025,recebido,externo
